1002598,LR-40,100,443,10/18/2007 01:38
1002599,LR-40,250,451,10/18/2007 01:38
1002600,LR-40,500,451,10/18/2007 01:38
1002601,CE-560EP,10,200,10/18/2007 01:43
1002602,CE-560EP,25,280,10/18/2007 01:43
1002603,CE-560EP,50,330,10/18/2007 01:43
1002617,BE-200,50,250,02/22/2008 03:04
1002618,BE-200,100,250,02/22/2008 03:04
1002619,BE-200,250,250,02/22/2008 03:04
1002620,BE-200,500,250,02/22/2008 03:04
1003635,HS-125-750,10,220,07/15/2008 03:36
1303795,GL6000S,10,200,08/20/2012 22:38
1303796,GL6000S,25,347,08/20/2012 22:38
1303797,GL6000S,50,421,08/20/2012 22:38
1303798,GL6000S,100,475,08/20/2012 22:38
1303799,GL6000S,250,486,08/20/2012 22:38
1303800,GL6000S,500,486,08/20/2012 22:38
1003695,DA-7X,10,200,01/27/2009 21:26
1003696,DA-7X,25,270,01/27/2009 21:26
1003697,DA-7X,50,388,01/27/2009 21:26
1003698,DA-7X,100,480,01/27/2009 21:26
1003699,DA-7X,250,485,01/27/2009 21:26
1003700,DA-7X,500,488,01/27/2009 21:26
1003705,DA-9EASY,10,200,06/08/2009 20:13
1003706,DA-9EASY,50,300,06/08/2009 20:13
1003707,DA-9EASY,75,380,06/08/2009 20:13
1003708,DA-9EASY,100,400,06/08/2009 20:13
1003709,DA-9EASY,250,440,06/08/2009 20:13
1003710,DA-9EASY,500,465,06/08/2009 20:13
1003715,IAI-1125,10,200,06/16/2009 01:01
1003716,IAI-1125,50,250,06/16/2009 01:01
1003717,IAI-1125,75,350,06/16/2009 01:01
1003718,IAI-1125,100,420,06/16/2009 01:01
1003719,IAI-1125,250,440,06/16/2009 01:01
1003720,IAI-1125,500,440,06/16/2009 01:01
1003755,G-400,10,200,08/13/2010 01:09
1003756,G-400,50,300,08/13/2010 01:09
1003757,G-400,75,380,08/13/2010 01:09
1003758,G-400,100,400,08/13/2010 01:09
1003759,G-400,250,440,08/13/2010 01:09
1003760,G-400,500,465,08/13/2010 01:09
1303801,BD-700-1A10X,10,200,08/20/2012 22:38
1303802,BD-700-1A10X,25,347,08/20/2012 22:38
1303803,BD-700-1A10X,50,421,08/20/2012 22:38
1303804,BD-700-1A10X,100,475,08/20/2012 22:38
1303805,BD-700-1A10X,250,486,08/20/2012 22:38
1303806,BD-700-1A10X,500,486,08/20/2012 22:38
1303807,GL5000S,10,200,08/20/2012 22:39
1303808,GL5000S,25,347,08/20/2012 22:39
1303809,GL5000S,50,421,08/20/2012 22:39
1303810,GL5000S,100,475,08/20/2012 22:39
1303811,GL5000S,250,486,08/20/2012 22:39
1303812,GL5000S,500,486,08/20/2012 22:39
1303875,SMALL,10,200,09/13/2013 01:02
1303876,SMALL,25,250,09/13/2013 01:02
1303877,SMALL,50,325,09/13/2013 01:02
1303878,SMALL,100,400,09/13/2013 01:02
1303879,SMALL,250,418,09/13/2013 01:02
1303880,SMALL,500,442,09/13/2013 01:02
1303881,MID,250,400,09/13/2013 01:03
1303882,MID,500,418,09/13/2013 01:03
1303883,MID,10,200,09/13/2013 01:03
1303884,MID,25,280,09/13/2013 01:03
1303885,MID,50,330,09/13/2013 01:03
1303886,MID,100,355,09/13/2013 01:03
1303887,SUPER MID,10,248,09/13/2013 01:04
1303888,SUPER MID,25,301,09/13/2013 01:04
1303889,SUPER MID,50,406,09/13/2013 01:04
1303890,SUPER MID,100,448,09/13/2013 01:04
1303891,SUPER MID,250,482,09/13/2013 01:04
1303892,SUPER MID,500,514,09/13/2013 01:04
1303893,LARGE,10,230,09/13/2013 01:04
1303894,LARGE,25,265,09/13/2013 01:04
1303895,LARGE,50,280,09/13/2013 01:04
1303896,LARGE,100,310,09/13/2013 01:04
1303897,LARGE,250,400,09/13/2013 01:04
1303898,LARGE,500,436,09/13/2013 01:04
1303899,HEAVY,10,200,09/13/2013 01:05
1303900,HEAVY,50,300,09/13/2013 01:05
1303901,HEAVY,75,380,09/13/2013 01:05
1303902,HEAVY,100,400,09/13/2013 01:05
1303903,HEAVY,250,440,09/13/2013 01:05
1303904,HEAVY,500,465,09/13/2013 01:05
1303905,G-650,10,200,09/13/2013 01:06
1303906,G-650,25,270,09/13/2013 01:06
1303907,G-650,50,388,09/13/2013 01:06
1303908,G-650,100,480,09/13/2013 01:06
1303909,G-650,250,485,09/13/2013 01:06
1303910,G-650,500,488,09/13/2013 01:06
1303915,G-280,10,200,11/01/2013 01:07
1303916,G-280,25,270,11/01/2013 01:07
1303917,G-280,50,388,11/01/2013 01:07
1303918,G-280,100,480,11/01/2013 01:07
1303919,G-280,250,485,11/01/2013 01:07
1303920,G-280,500,488,11/01/2013 01:07
1002625,CL-605,10,200,04/25/2008 01:50
1002626,CL-605,25,250,04/25/2008 01:50
1002627,CL-605,50,325,04/25/2008 01:50
1002628,CL-605,100,400,04/25/2008 01:50
1002629,CL-605,250,418,04/25/2008 01:50
1002630,CL-605,500,442,04/25/2008 01:50
1003685,BE-90F,10,200,01/07/2009 22:55
1003686,BE-90F,25,250,01/07/2009 22:55
1003687,BE-90F,50,250,01/07/2009 22:55
1003688,BE-90F,100,250,01/07/2009 22:55
1003689,BE-90F,250,250,01/07/2009 22:55
1003690,BE-90F,500,250,01/07/2009 22:55
1303765,BE-400/400A,10,180,01/07/2011 02:00
1303766,BE-400/400A,25,250,01/07/2011 02:00
1303767,BE-400/400A,50,325,01/07/2011 02:00
1303768,BE-400/400A,100,395,01/07/2011 02:00
1303769,BE-400/400A,250,418,01/07/2011 02:00
1303770,BE-400/400A,500,446,01/07/2011 02:00
1303855,EMB-505S,10,200,05/02/2013 21:05
1303856,EMB-505S,25,250,05/02/2013 21:05
1303857,EMB-505S,50,350,05/02/2013 21:05
1303858,EMB-505S,100,368,05/02/2013 21:05
1303859,EMB-505S,250,400,05/02/2013 21:05
1303860,EMB-505S,500,410,05/02/2013 21:05
1003655,LR-40XR,10,200,12/04/2008 20:23
1003656,LR-40XR,25,287,12/04/2008 20:23
1003657,LR-40XR,50,391,12/04/2008 20:23
1003658,LR-40XR,100,443,12/04/2008 20:23
1003659,LR-40XR,250,451,12/04/2008 20:23
1003660,LR-40XR,500,451,12/04/2008 20:23
1003735,CE-525,10,150,09/04/2009 02:01
1003736,CE-525,50,200,09/04/2009 02:01
1003737,CE-525,75,250,09/04/2009 02:01
1003738,CE-525,100,321,12/11/2009 01:58
1003739,CE-525,250,321,12/11/2009 01:58
1003740,CE-525,415,321,12/11/2009 01:58
1003741,G150,10,200,09/04/2009 02:02
1003742,G150,50,250,09/04/2009 02:02
1003743,G150,75,350,09/04/2009 02:02
1003744,G150,100,420,09/04/2009 02:02
1003745,G150,250,440,09/04/2009 02:02
1003746,G150,500,440,09/04/2009 02:02
1303785,DA-2000LX,10,200,04/13/2012 21:01
1303786,DA-2000LX,50,250,04/13/2012 21:01
1303787,DA-2000LX,75,350,04/13/2012 21:01
1303788,DA-2000LX,100,420,04/13/2012 21:01
1303789,DA-2000LX,250,460,04/13/2012 21:01
1303790,DA-2000LX,500,460,04/13/2012 21:01
1003636,HS-125-750,25,290,07/15/2008 03:36
1003637,HS-125-750,50,342,07/15/2008 03:36
1003638,HS-125-750,100,385,07/15/2008 03:36
1003639,HS-125-750,250,422,07/15/2008 03:36
1003640,HS-125-750,500,427,07/15/2008 03:36
1303775,EMB-505,10,200,12/14/2011 20:43
1303776,EMB-505,25,250,12/14/2011 20:43
1303777,EMB-505,50,350,12/14/2011 20:43
1303778,EMB-505,100,368,12/14/2011 20:43
1303779,EMB-505,250,400,12/14/2011 20:43
1303780,EMB-505,500,410,12/14/2011 20:43
1303865,CE-525B,10,180,05/10/2013 01:03
1303866,CE-525B,50,200,05/10/2013 01:03
1303867,CE-525B,75,250,05/10/2013 01:03
1303868,CE-525B,100,407,05/10/2013 01:03
1303869,CE-525B,250,407,05/10/2013 01:03
1303870,CE-525B,500,407,05/10/2013 01:03
1003665,BE-390,10,200,12/11/2008 22:51
1003666,BE-390,25,250,12/11/2008 22:51
1003667,BE-390,50,325,12/11/2008 22:51
1003668,BE-390,100,400,12/11/2008 22:51
1003669,BE-390,250,418,12/11/2008 22:51
1003670,BE-390,500,442,12/11/2008 22:51
1003671,RA-390,10,200,12/11/2008 22:51
1003672,RA-390,25,250,12/11/2008 22:51
1003673,RA-390,50,325,12/11/2008 22:51
1003674,RA-390,100,400,12/11/2008 22:51
1003675,RA-390,250,418,12/11/2008 22:51
1003676,RA-390,500,442,12/11/2008 22:51
1003725,LR-45XR,10,200,08/06/2009 03:17
1003726,LR-45XR,25,250,08/06/2009 03:17
1003727,LR-45XR,50,390,08/06/2009 03:17
1003728,LR-45XR,100,450,08/06/2009 03:17
1003729,LR-45XR,250,470,08/06/2009 03:17
1003730,LR-45XR,500,470,08/06/2009 03:17
1303815,DA-9EASY,10,200,11/30/2012 02:03
1303816,DA-9EASY,50,300,11/30/2012 02:03
1303817,DA-9EASY,75,380,11/30/2012 02:03
1303818,DA-9EASY,100,400,11/30/2012 02:03
1303819,DA-9EASY,250,440,11/30/2012 02:03
1303820,DA-9EASY,500,465,11/30/2012 02:03
1303925,LR-60XR,10,220,12/17/2013 02:04
1303926,LR-60XR,25,250,12/17/2013 02:04
1303927,LR-60XR,50,330,12/17/2013 02:04
1303928,LR-60XR,100,400,12/17/2013 02:04
1303929,LR-60XR,250,440,12/17/2013 02:04
1303930,LR-60XR,500,450,12/17/2013 02:04
1000001,SW-227-TT,10,100,02/27/2001 17:53
1000002,CE-550,10,100,02/27/2001 17:53
1000003,B-727,10,200,02/27/2001 17:53
1000004,C-425,10,130,02/27/2001 17:53
1000006,CE-650/III,10,200,02/27/2001 17:53
1000007,CE-650/VI,10,200,02/27/2001 17:53
1000009,BE-60,10,90,02/27/2001 17:53
1000010,BAC-111,10,200,02/27/2001 17:53
1000011,CRJ-100,10,200,02/27/2001 17:53
1000012,LR-31,10,210,02/27/2001 17:53
1000016,C-404,10,100,02/27/2001 17:53
1000017,PA-31,10,60,02/27/2001 17:53
1000020,MD-50,10,200,02/27/2001 17:53
1000021,MD-200,10,200,02/27/2001 17:53
1000022,MD-20,10,200,02/27/2001 17:53
1000024,SF-340,10,100,02/27/2001 17:53
1000025,BE-1900,10,100,02/27/2001 17:53
1000028,MU-300,10,215,02/27/2001 17:53
1000029,PA-42,10,100,02/27/2001 17:53
1000030,J-31,10,110,02/27/2001 17:53
1000031,EM-110,10,100,02/27/2001 17:53
1000032,S-76A,10,110,02/27/2001 17:53
1000034,MD-10,10,200,02/27/2001 17:53
1000035,LR-36,10,215,02/27/2001 17:53
1000036,LR-55,10,200,02/27/2001 17:53
1000040,BN-2A-20,10,110,02/27/2001 17:53
1000041,BE-90,10,100,02/27/2001 17:53
1000043,BE-58,10,90,02/27/2001 17:53
1000045,BE-100,10,100,02/27/2001 17:53
1000046,LR-35,10,210,02/27/2001 17:53
1000049,HB-412,10,130,02/27/2001 17:53
1000050,LR-25,10,200,02/27/2001 17:53
1000051,LR-24,10,200,02/27/2001 17:53
1000052,AS-355,10,50,02/27/2001 17:53
1000054,AG-109A,10,155,02/27/2001 17:53
1000057,LR-25XR,10,200,02/27/2001 17:53
1000060,L-1329-25,10,100,02/27/2001 17:53
1000062,IAI-1124A,10,200,02/27/2001 17:53
1000063,IAI-1124,10,200,02/27/2001 17:53
1000064,HS-700,10,200,02/27/2001 17:53
1000065,HS-600/731,10,200,02/27/2001 17:53
1000066,HS-600,10,200,02/27/2001 17:53
1000067,HS-400/731,10,200,02/27/2001 17:53
1000068,HS-400,10,200,02/27/2001 17:53
1000071,BE-300,10,100,02/27/2001 17:53
1000072,G-1159B,10,200,02/27/2001 17:53
1000074,G-1159,10,200,02/27/2001 17:53
1000076,CL-601,10,200,02/27/2001 17:53
1000078,CE-S550,10,180,02/27/2001 17:53
1000079,CE-650,10,200,02/27/2001 17:53
1000080,CE-560,10,200,02/27/2001 17:53
1000081,CE-500,10,100,02/27/2001 17:53
1000082,B-737-100,10,200,02/27/2001 17:53
1000083,PA-23-250,10,70,02/27/2001 17:53
1000084,CE-310,10,100,02/27/2001 17:53
1000086,CE-340A,10,80,02/27/2001 17:53
1000087,PA-31-350,10,60,02/27/2001 17:53
1000090,XSUB.CON,10,100,02/27/2001 17:53
1000092,CE-402B,10,60,02/27/2001 17:53
1000093,LR-25D,10,200,02/27/2001 17:53
1000094,GIV,10,200,02/27/2001 17:53
1000096,BE-350,10,100,02/27/2001 17:53
1000097,CE-501,10,100,02/27/2001 17:53
1000098,BE-1300,10,100,02/27/2001 17:53
1000099,DC-3,5,90,02/27/2001 17:53
1000100,DC-9,100,300,02/27/2001 17:53
1000104,SA-226-AT,10,100,02/27/2001 17:53
1000109,CE-208B,10,80,02/27/2001 17:53
1000114,R-44,10,110,02/27/2001 17:53
1000122,PC-12,10,160,02/27/2001 17:53
1000123,AC-90,10,100,02/27/2001 17:53
1000128,SW-227-TT,25,180,02/27/2001 17:53
1000129,CE-550,25,200,02/27/2001 17:53
1000130,B-727,25,280,02/27/2001 17:53
1000131,C-425,25,180,02/27/2001 17:53
1000133,CE-650/III,25,290,02/27/2001 17:53
1000134,CE-650/VI,25,288,02/27/2001 17:53
1000136,BE-60,25,160,02/27/2001 17:53
1000137,BAC-111,50,250,02/27/2001 17:53
1000138,CRJ-100,25,280,02/27/2001 17:53
1000139,LR-31,25,225,02/27/2001 17:53
1000143,C-404,25,145,02/27/2001 17:53
1000144,PA-31,25,100,02/27/2001 17:53
1000147,MD-50,50,250,02/27/2001 17:53
1000148,MD-200,50,250,02/27/2001 17:53
1000149,MD-20,50,250,02/27/2001 17:53
1000151,SF-340,25,190,02/27/2001 17:53
1000152,BE-1900,25,210,02/27/2001 17:53
1000155,MU-300,25,225,02/27/2001 17:53
1000156,PA-42,25,220,02/27/2001 17:53
1000157,J-31,25,215,02/27/2001 17:53
1000158,EM-110,25,200,02/27/2001 17:53
1000159,S-76A,25,130,02/27/2001 17:53
1000161,MD-10,50,250,02/27/2001 17:53
1000162,LR-36,25,225,02/27/2001 17:53
1000163,LR-55,50,250,02/27/2001 17:53
1000167,BN-2A-20,25,200,02/27/2001 17:53
1000168,BE-90,25,200,02/27/2001 17:53
1000170,BE-58,25,160,02/27/2001 17:53
1000172,BE-100,25,150,02/27/2001 17:53
1000173,LR-35,25,225,02/27/2001 17:53
1000176,HB-412,50,130,02/27/2001 17:53
1000177,LR-25,25,225,02/27/2001 17:53
1000178,LR-24,25,250,02/27/2001 17:53
1000179,AS-355,25,80,02/27/2001 17:53
1000181,AG-109A,50,160,02/27/2001 17:53
1000184,LR-25XR,25,250,02/27/2001 17:53
1000187,L-1329-25,25,200,02/27/2001 17:53
1000189,IAI-1124A,25,280,02/27/2001 17:53
1000190,IAI-1124,25,280,02/27/2001 17:53
1000191,HS-700,50,250,02/27/2001 17:53
1000192,HS-600/731,50,250,02/27/2001 17:53
1000193,HS-600,50,250,02/27/2001 17:53
1000194,HS-400/731,50,250,02/27/2001 17:53
1000195,HS-400,25,280,02/27/2001 17:53
1000198,BE-300,25,200,02/27/2001 17:53
1000199,G-1159B,50,250,02/27/2001 17:53
1000201,G-1159,25,250,02/27/2001 17:53
1000203,CL-601,50,250,02/27/2001 17:53
1000205,CE-S550,25,200,02/27/2001 17:53
1000206,CE-650,25,290,02/27/2001 17:53
1000207,CE-560,25,280,02/27/2001 17:53
1000208,CE-500,25,200,02/27/2001 17:53
1000209,B-737-100,25,310,02/27/2001 17:53
1000210,PA-23-250,25,95,02/27/2001 17:53
1000211,CE-310,25,145,02/27/2001 17:53
1000213,CE-340A,25,120,02/27/2001 17:53
1000214,PA-31-350,25,150,02/27/2001 17:53
1000217,XSUB.CON,25,200,02/27/2001 17:53
1000219,CE-402B,25,100,02/27/2001 17:53
1000220,LR-25D,25,255,02/27/2001 17:53
1000221,GIV,50,300,02/27/2001 17:53
1000223,BE-350,25,200,02/27/2001 17:53
1000224,CE-501,25,200,02/27/2001 17:53
1000225,BE-1300,25,200,02/27/2001 17:53
1000226,DC-3,50,120,02/27/2001 17:53
1000227,DC-9,500,450,02/27/2001 17:53
1000231,SA-226-AT,25,220,02/27/2001 17:53
1000236,CE-208B,25,120,02/27/2001 17:53
1000241,R-44,25,113,02/27/2001 17:53
1000249,PC-12,25,160,02/27/2001 17:53
1000250,AC-90,25,150,02/27/2001 17:53
1000255,SW-227-TT,50,225,02/27/2001 17:53
1000256,CE-550,50,250,02/27/2001 17:53
1000257,B-727,50,330,02/27/2001 17:53
1000258,C-425,50,220,02/27/2001 17:53
1000260,CE-650/III,50,360,02/27/2001 17:53
1000261,CE-650/VI,50,360,02/27/2001 17:53
1000263,BE-60,50,190,02/27/2001 17:53
1000264,BAC-111,75,325,02/27/2001 17:53
1000265,CRJ-100,50,330,02/27/2001 17:53
1000266,LR-31,50,335,02/27/2001 17:53
1000270,C-404,50,160,02/27/2001 17:53
1000271,PA-31,50,130,02/27/2001 17:53
1000274,MD-50,75,330,02/27/2001 17:53
1000275,MD-200,75,320,02/27/2001 17:53
1000276,MD-20,75,320,02/27/2001 17:53
1000278,SF-340,50,220,02/27/2001 17:53
1000279,BE-1900,50,260,02/27/2001 17:53
1000282,MU-300,50,340,02/27/2001 17:53
1000283,PA-42,50,275,02/27/2001 17:53
1000284,J-31,50,255,02/27/2001 17:53
1000285,EM-110,50,230,02/27/2001 17:53
1000286,S-76A,50,140,02/27/2001 17:53
1000288,MD-10,75,330,02/27/2001 17:53
1000289,LR-36,50,340,02/27/2001 17:53
1000290,LR-55,75,325,02/27/2001 17:53
1000294,BN-2A-20,50,257,02/27/2001 17:53
1000295,BE-90,50,210,02/27/2001 17:53
1000297,BE-58,50,190,02/27/2001 17:53
1000299,BE-100,50,170,02/27/2001 17:53
1000300,LR-35,50,335,02/27/2001 17:53
1000303,HB-412,75,130,02/27/2001 17:53
1000304,LR-25,50,320,02/27/2001 17:53
1000305,LR-24,50,350,02/27/2001 17:53
1000306,AS-355,50,85,02/27/2001 17:53
1000308,AG-109A,75,165,02/27/2001 17:53
1000311,LR-25XR,50,325,02/27/2001 17:53
1000314,L-1329-25,50,250,02/27/2001 17:53
1000316,IAI-1124A,50,330,02/27/2001 17:53
1000317,IAI-1124,50,330,02/27/2001 17:53
1000318,HS-700,75,325,02/27/2001 17:53
1000319,HS-600/731,75,300,02/27/2001 17:53
1000320,HS-600,75,300,02/27/2001 17:53
1000321,HS-400/731,75,325,02/27/2001 17:53
1000322,HS-400,50,300,02/27/2001 17:53
1000325,BE-300,50,230,02/27/2001 17:53
1000326,G-1159B,75,325,02/27/2001 17:53
1000328,G-1159,50,300,02/27/2001 17:53
1000330,CL-601,75,325,02/27/2001 17:53
1000332,CE-S550,50,300,02/27/2001 17:53
1000333,CE-650,50,359,02/27/2001 17:53
1000334,CE-560,50,330,02/27/2001 17:53
1000335,CE-500,50,240,02/27/2001 17:53
1000336,B-737-100,50,385,02/27/2001 17:53
1000337,PA-23-250,50,145,02/27/2001 17:53
1000338,CE-310,50,160,02/27/2001 17:53
1000340,CE-340A,50,140,02/27/2001 17:53
1000341,PA-31-350,50,180,02/27/2001 17:53
1000344,XSUB.CON,50,300,02/27/2001 17:53
1000346,CE-402B,50,130,02/27/2001 17:53
1000347,LR-25D,50,330,02/27/2001 17:53
1000348,GIV,75,380,02/27/2001 17:53
1000350,BE-350,50,230,02/27/2001 17:53
1000351,CE-501,50,250,02/27/2001 17:53
1000352,BE-1300,50,225,02/27/2001 17:53
1000353,DC-3,80,170,02/27/2001 17:53
1000354,DC-9,1000,450,02/27/2001 17:53
1000358,SA-226-AT,50,275,02/27/2001 17:53
1000363,CE-208B,50,140,02/27/2001 17:53
1000368,R-44,50,113,02/27/2001 17:53
1000376,PC-12,50,220,02/27/2001 17:53
1000377,AC-90,50,170,02/27/2001 17:53
1000382,SW-227-TT,100,225,02/27/2001 17:53
1000383,CE-550,100,300,02/27/2001 17:53
1000384,B-727,100,355,02/27/2001 17:53
1000385,C-425,100,264,02/27/2001 17:53
1000387,CE-650/III,100,431,02/27/2001 17:53
1000388,CE-650/VI,100,436,02/27/2001 17:53
1000390,BE-60,100,210,02/27/2001 17:53
1000391,BAC-111,100,380,02/27/2001 17:53
1000392,CRJ-100,100,355,02/27/2001 17:53
1000393,LR-31,100,400,02/27/2001 17:53
1000397,C-404,100,180,02/27/2001 17:53
1000398,PA-31,100,160,02/27/2001 17:53
1000401,MD-50,100,390,02/27/2001 17:53
1000402,MD-200,100,370,02/27/2001 17:53
1000403,MD-20,100,350,02/27/2001 17:53
1000405,SF-340,100,260,02/27/2001 17:53
1000406,BE-1900,100,260,02/27/2001 17:53
1000409,MU-300,100,420,02/27/2001 17:53
1000410,PA-42,100,285,02/27/2001 17:53
1000411,J-31,100,260,02/27/2001 17:53
1000412,EM-110,100,250,02/27/2001 17:53
1000413,S-76A,100,140,02/27/2001 17:53
1000415,MD-10,100,390,02/27/2001 17:53
1000416,LR-36,100,420,02/27/2001 17:53
1000417,LR-55,100,380,02/27/2001 17:53
1000421,BN-2A-20,100,257,02/27/2001 17:53
1000422,BE-90,100,215,02/27/2001 17:53
1000424,BE-58,100,218,02/27/2001 17:53
1000426,BE-100,100,220,02/27/2001 17:53
1000427,LR-35,100,400,02/27/2001 17:53
1000430,HB-412,100,130,02/27/2001 17:53
1000431,LR-25,100,350,02/27/2001 17:53
1000432,LR-24,100,380,02/27/2001 17:53
1000433,AS-355,100,85,02/27/2001 17:53
1000435,AG-109A,100,165,02/27/2001 17:53
1000438,LR-25XR,100,380,02/27/2001 17:53
1000441,L-1329-25,100,300,02/27/2001 17:53
1000443,IAI-1124A,100,355,02/27/2001 17:53
1000444,IAI-1124,100,355,02/27/2001 17:53
1000445,HS-700,100,380,02/27/2001 17:53
1000446,HS-600/731,100,360,02/27/2001 17:53
1000447,HS-600,100,350,02/27/2001 17:53
1000448,HS-400/731,100,370,02/27/2001 17:53
1000449,HS-400,100,340,02/27/2001 17:53
1000452,BE-300,100,260,02/27/2001 17:53
1000453,G-1159B,100,390,02/27/2001 17:53
1000455,G-1159,100,350,02/27/2001 17:53
1000457,CL-601,100,380,02/27/2001 17:53
1000459,CE-S550,100,310,02/27/2001 17:53
1000460,CE-650,100,436,02/27/2001 17:53
1000461,CE-560,100,355,02/27/2001 17:53
1000462,CE-500,100,290,02/27/2001 17:53
1000463,B-737-100,100,405,02/27/2001 17:53
1000464,PA-23-250,100,175,02/27/2001 17:53
1000465,CE-310,100,180,02/27/2001 17:53
1000467,CE-340A,100,180,02/27/2001 17:53
1000468,PA-31-350,100,200,02/27/2001 17:53
1000471,XSUB.CON,100,325,02/27/2001 17:53
1000473,CE-402B,100,180,02/27/2001 17:53
1000474,LR-25D,100,380,02/27/2001 17:53
1000475,GIV,100,400,02/27/2001 17:53
1000477,BE-350,100,250,02/27/2001 17:53
1000478,CE-501,100,300,02/27/2001 17:53
1000479,BE-1300,100,240,02/27/2001 17:53
1000480,DC-3,90,175,02/27/2001 17:53
1000481,DC-9,1500,450,02/27/2001 17:53
1000485,SA-226-AT,100,285,02/27/2001 17:53
1000490,CE-208B,100,180,02/27/2001 17:53
1000495,R-44,100,113,02/27/2001 17:53
1000503,PC-12,100,250,02/27/2001 17:53
1000504,AC-90,100,225,02/27/2001 17:53
1000509,SW-227-TT,250,225,02/27/2001 17:53
1000510,CE-550,250,360,02/27/2001 17:53
1000511,B-727,250,420,02/27/2001 17:53
1000512,C-425,250,264,02/27/2001 17:53
1000514,CE-650/III,250,445,02/27/2001 17:53
1000515,CE-650/VI,250,450,02/27/2001 17:53
1000517,BE-60,250,210,02/27/2001 17:53
